outcome,variable,model,N,N_event,coef,se(coef),exp(coef),exp(coef) lower 95%,exp(coef) upper 95%,p,C,MH_coef,MH_HR,MH_LL,MH_UL,MH_p,HR_CI,MH_CI,Concordance
died,aa_coefs_frailty_cmb_ffs,0,2160,274,0.5110479400600566,0.054718335143837574,1.6670372350136078,1.497507372025967,1.855759240211357,9.668910693424866e-21,0.6243577451631143,,,,,,1.67 (1.5; 1.86),nan (nan; nan),0.62
died,aa_nn_cmb_mort,3,2125,265,0.5857296481165889,0.05509145748458279,1.7963011753624707,1.6124461529179968,2.001119793531916,2.116392325778491e-26,0.7168363875741495,,,,,,1.8 (1.61; 2.0),nan (nan; nan),0.72
died,aa_nn_cmb_mort,4,2075,256,0.5780048296588621,0.057953827796095585,1.782478532327692,1.591086974482307,1.99689254526319,1.990062862492414e-23,0.7221998318805201,,,,,,1.78 (1.59; 2.0),nan (nan; nan),0.72
died,aa_nn_cmb_mort,5,2160,274,0.6225003039591066,0.05334982848720172,1.8635817423976297,1.6785604675491286,2.0689972019111305,1.8514591496911287e-31,0.7139626113739249,0.09454645679324647,1.0991602254062227,0.9844659121351556,1.2272168962100063,0.09266194645337268,1.86 (1.68; 2.07),1.1 (0.98; 1.23),0.71
died,aa_nn_cmb_mort,6,2160,274,0.5822555118051405,0.05824390846942586,1.7900714080192268,1.5969563700023848,2.006539255548448,1.57324658668394e-23,0.7177625825756219,0.12352409992315158,1.1314772727288174,1.0095762502385324,1.2680972025633133,0.03368424381807964,1.79 (1.6; 2.01),1.13 (1.01; 1.27),0.72
died,aa_nn_cmb_mort,7,2136,268,0.5786474927839849,0.05889363409415112,1.7836244337265892,1.58917989052148,2.0018602925705067,8.761470108881523e-23,0.7186583763016884,0.11578165077858972,1.1227506936271696,1.0004520310461098,1.2599995611205794,0.049108983055689184,1.78 (1.59; 2.0),1.12 (1.0; 1.26),0.72
died,aa_nn_cmb_mort,8,2125,265,0.5298857885964982,0.06245686342850878,1.6987382822553512,1.5030142408698905,1.919949707149624,2.1752906557510023e-17,0.7217275859913135,0.114245663527624,1.1210274866265277,0.9961213591508262,1.261595903177404,0.05802790356882415,1.7 (1.5; 1.92),1.12 (1.0; 1.26),0.72
died,aa_nn_cmb_mort,9,2075,256,0.5363884997676088,0.06417174332915483,1.7098206804255522,1.5077435478515218,1.9389814424188765,6.344540106851057e-17,0.726222416698333,0.09525483978632948,1.0999391276645587,0.9720013736475024,1.2447164349442883,0.1310843399702034,1.71 (1.51; 1.94),1.1 (0.97; 1.24),0.73
CVD_inc,aa_nn_cmb_mort,0,2063,191,0.2986267194219537,0.06372896958825122,1.3480063449590507,1.1897226756087476,1.5273484680958018,2.7875069254851674e-06,0.6081082949627356,,,,,,1.35 (1.19; 1.53),nan (nan; nan),0.61
CVD_inc,aa_nn_cmb_mort,1,2063,191,0.19401670505757582,0.06820505825334217,1.2141165646739456,1.062194708463557,1.3877672529059086,0.0044466004901612685,0.6370487133750916,,,,,,1.21 (1.06; 1.39),nan (nan; nan),0.64
CVD_inc,aa_nn_cmb_mort,2,2041,191,0.18163467767570673,0.06882385280939961,1.1991760280750532,1.047852052748735,1.3723532272877887,0.008312058593595772,0.6428867863820977,,,,,,1.2 (1.05; 1.37),nan (nan; nan),0.64
CVD_inc,aa_nn_cmb_mort,3,2030,190,0.10953341237947967,0.07333158742758127,1.1157573504203455,0.9663841452690806,1.288219049444768,0.13526110822257847,0.6585579765839765,,,,,,1.12 (0.97; 1.29),nan (nan; nan),0.66
CVD_inc,aa_nn_cmb_mort,4,1982,189,0.10857269861768308,0.07475307473535829,1.1146859417199193,0.9627700934663526,1.290572647717425,0.14638546148091774,0.6685334080674153,,,,,,1.11 (0.96; 1.29),nan (nan; nan),0.67
CVD_inc,aa_nn_cmb_mort,5,2063,191,0.2273191762425672,0.06748946977253495,1.2552304437463293,1.0997053124633231,1.4327506187801158,0.0007565603621174048,0.5818780160672558,0.11287653770322144,1.119493709151487,0.9713720847811003,1.2902019570720717,0.11903440687802676,1.26 (1.1; 1.43),1.12 (0.97; 1.29),0.58
CVD_inc,aa_nn_cmb_mort,6,2063,191,0.11059994274832083,0.0740496659915922,1.1169479743242425,0.9660547825508742,1.2914099695804047,0.1352824540824731,0.6440222526421556,0.2153740886072082,1.2403258019416015,1.0718406812423409,1.4352954892316183,0.003836071491433644,1.12 (0.97; 1.29),1.24 (1.07; 1.44),0.64
CVD_inc,aa_nn_cmb_mort,7,2041,191,0.10274305146347155,0.07449408773193969,1.1082066204202718,0.9576598012925785,1.282419823705341,0.16782976448450476,0.6496341855791246,0.20811495351266773,1.231354709962678,1.064081616436292,1.424923049441715,0.005209817111274088,1.11 (0.96; 1.28),1.23 (1.06; 1.42),0.65
CVD_inc,aa_nn_cmb_mort,8,2030,190,0.04120744649586617,0.07834426682286573,1.042068256533093,0.8937363168832031,1.2150186030941277,0.5989027324611365,0.6612975475888474,0.18932683499860023,1.208435847075087,1.0395737609308737,1.4047268711250078,0.013688193228277202,1.04 (0.89; 1.22),1.21 (1.04; 1.4),0.66
CVD_inc,aa_nn_cmb_mort,9,1982,189,0.04383555265109689,0.07917967530471007,1.0448105244394499,0.8946222120573181,1.2202123055597662,0.5798380640756337,0.6715388778291038,0.19571066310826085,1.216174970137183,1.0447887112594112,1.4156752863507307,0.011559325352986668,1.04 (0.89; 1.22),1.22 (1.04; 1.42),0.67
cancer_inc,aa_nn_cmb_mort,0,1955,341,0.149099753220762,0.05016676880097267,1.16078877585296,1.0520858244346696,1.2807230654117454,0.002957876220266974,0.5529468956779535,,,,,,1.16 (1.05; 1.28),nan (nan; nan),0.55
cancer_inc,aa_nn_cmb_mort,1,1955,341,0.11535025913522876,0.05224646261723247,1.1222664528165902,1.0130332764004815,1.2432780052326948,0.027257525352181525,0.5397608630491346,,,,,,1.12 (1.01; 1.24),nan (nan; nan),0.54
cancer_inc,aa_nn_cmb_mort,2,1935,334,0.14652412886365382,0.053720739652159004,1.1578028669489362,1.0420953167155047,1.286357838110445,0.0063813335853207835,0.5730962949215629,,,,,,1.16 (1.04; 1.29),nan (nan; nan),0.57
cancer_inc,aa_nn_cmb_mort,3,1924,334,0.11128215554899633,0.05671561786067841,1.1177102305109152,1.000121594573151,1.249124272656017,0.04974993634074842,0.5833119217243482,,,,,,1.12 (1.0; 1.25),nan (nan; nan),0.58
cancer_inc,aa_nn_cmb_mort,4,1878,328,0.11331592586388795,0.05861267577623234,1.1199857095148804,0.9984384128529851,1.2563298580763331,0.05319916825677592,0.5856873414702886,,,,,,1.12 (1.0; 1.26),nan (nan; nan),0.59
cancer_inc,aa_nn_cmb_mort,5,1955,341,0.12752078632627348,0.05366812576956595,1.13600848143869,1.0225844453869197,1.262013397252821,0.017496762081359682,0.5392293916289473,-0.013655392308569268,0.9864374196195834,0.8829357803796247,1.1020719790145648,0.8092065871517886,1.14 (1.02; 1.26),0.99 (0.88; 1.1),0.54
cancer_inc,aa_nn_cmb_mort,6,1955,341,0.11689790465923336,0.05761137888955971,1.124004668192707,1.00398961434285,1.2583660986831349,0.042450482055649504,0.5397810136243076,-0.0038032268033749723,0.9962039963037443,0.8863003877338754,1.1197359450434314,0.9491552603162725,1.12 (1.0; 1.26),1.0 (0.89; 1.12),0.54
cancer_inc,aa_nn_cmb_mort,7,1935,334,0.1463976185789648,0.058580721020122614,1.1576564022434657,1.0320855028138067,1.2985051548554283,0.012451793609103617,0.5730782515452862,0.0003252242981826472,1.0003252771893383,0.8892400173429775,1.125287482196135,0.9956794064578416,1.16 (1.03; 1.3),1.0 (0.89; 1.13),0.57
cancer_inc,aa_nn_cmb_mort,8,1924,334,0.10924358063628282,0.06104948938186709,1.115434015381131,0.9896427893261771,1.2572142757857236,0.07354613751675008,0.5828032338017933,0.005478142071917888,1.0054931745296418,0.8926366262046846,1.1326182394333741,0.9281395971857731,1.12 (0.99; 1.26),1.01 (0.89; 1.13),0.58
cancer_inc,aa_nn_cmb_mort,9,1878,328,0.11039398705821472,0.062343698955971326,1.1167179562209595,0.9882718991183282,1.2618581939432472,0.07660526694970342,0.5854976477984695,0.00843815701545745,1.0084738586102684,0.8941603453905486,1.1374017297267562,0.8906612806313832,1.12 (0.99; 1.26),1.01 (0.89; 1.14),0.59
died,aa_nn_cmb_ffs_mort,0,2160,274,0.5347361761584503,0.04040967825060393,1.706997836116244,1.5770163286256278,1.8476927344468,5.667800412469642e-40,0.7013844257372541,,,,,,1.71 (1.58; 1.85),nan (nan; nan),0.7
died,aa_nn_cmb_ffs_mort,1,2160,274,0.5227186939761718,0.043701424389003055,1.6866067899579145,1.5481574410502386,1.8374374520994405,5.677957378182443e-33,0.7030227682193166,,,,,,1.69 (1.55; 1.84),nan (nan; nan),0.7
died,aa_nn_cmb_ffs_mort,2,2136,268,0.5207578948870665,0.04422286502973858,1.6833029330588225,1.5435464711249782,1.8357132858975713,5.204519959131282e-32,0.7031464390427083,,,,,,1.68 (1.54; 1.84),nan (nan; nan),0.7
died,aa_nn_cmb_ffs_mort,3,2125,265,0.4770898850687082,0.0493395731557114,1.6113782763920994,1.4628492845777405,1.7749880161973617,4.0628751002352534e-22,0.7080873943151771,,,,,,1.61 (1.46; 1.77),nan (nan; nan),0.71
died,aa_nn_cmb_ffs_mort,4,2075,256,0.46428237311180004,0.05261738919485977,1.5908721265350982,1.4349846974105833,1.76369415475527,1.1069510325293393e-18,0.7145615267398255,,,,,,1.59 (1.43; 1.76),nan (nan; nan),0.71
died,aa_nn_cmb_ffs_mort,5,2160,274,0.4909885824380036,0.04561142111022751,1.6339306969940337,1.4942013346479834,1.7867267687914135,5.0582183051084566e-27,0.7095410182658505,0.12465241741505546,1.1327546588403556,1.014417909097649,1.264895962124634,0.026811877470222796,1.63 (1.49; 1.79),1.13 (1.01; 1.26),0.71
died,aa_nn_cmb_ffs_mort,6,2160,274,0.4507043067070766,0.052090670102250415,1.5694171473515484,1.41709424591599,1.738113177369496,5.047004378645109e-18,0.7092705951766355,0.1550430759233802,1.1677082601333226,1.040253871613033,1.3107786647015907,0.008558510070067804,1.57 (1.42; 1.74),1.17 (1.04; 1.31),0.71
died,aa_nn_cmb_ffs_mort,7,2136,268,0.4614022447099404,0.05257142572618651,1.5862968024628872,1.4309866103335607,1.7584633757805923,1.683807615210876e-18,0.7104799456937765,0.13059568237918637,1.139506965415117,1.0121398435503717,1.2829018959225933,0.03081166064046326,1.59 (1.43; 1.76),1.14 (1.01; 1.28),0.71
died,aa_nn_cmb_ffs_mort,8,2125,265,0.41475275992251537,0.05714057477563396,1.5139963738339317,1.3535886046804575,1.6934133547344778,3.915128344844798e-13,0.7150086239551039,0.1355777181327806,1.1451981950413472,1.0153035146542126,1.2917111848791512,0.027298715493987758,1.51 (1.35; 1.69),1.15 (1.02; 1.29),0.72
died,aa_nn_cmb_ffs_mort,9,2075,256,0.4159743755118445,0.05907038450357892,1.5158470255687488,1.3501268477491206,1.7019083864278486,1.894830668562768e-12,0.7190485512169471,0.11884377410214315,1.1261939638812248,0.9930147248120212,1.2772346800019492,0.06419862018712989,1.52 (1.35; 1.7),1.13 (0.99; 1.28),0.72
CVD_inc,aa_nn_cmb_ffs_mort,0,2063,191,0.2788975354297221,0.05565316489042951,1.3216719123866423,1.1850907294807569,1.473994016270067,5.404926585756845e-07,0.6226960357295944,,,,,,1.32 (1.19; 1.47),nan (nan; nan),0.62
CVD_inc,aa_nn_cmb_ffs_mort,1,2063,191,0.21114921240907228,0.06039700596271216,1.235096633056826,1.097212920557122,1.3903078102778237,0.0004722512031853644,0.6490000599180505,,,,,,1.24 (1.1; 1.39),nan (nan; nan),0.65
CVD_inc,aa_nn_cmb_ffs_mort,2,2041,191,0.20462187170056487,0.061011942640536054,1.2270609907431764,1.0887613364655766,1.3829281262792443,0.0007970986700586212,0.6497157885410789,,,,,,1.23 (1.09; 1.38),nan (nan; nan),0.65
CVD_inc,aa_nn_cmb_ffs_mort,3,2030,190,0.12460323442145245,0.06836042555427291,1.1326989479452416,0.9906631242271646,1.2950990859553348,0.06834288458267578,0.658921052259321,,,,,,1.13 (0.99; 1.3),nan (nan; nan),0.66
CVD_inc,aa_nn_cmb_ffs_mort,4,1982,189,0.12108755833701114,0.07001326591456822,1.1287237372141867,0.9839935652852058,1.2947414697589945,0.0837206299808355,0.6687170219756856,,,,,,1.13 (0.98; 1.29),nan (nan; nan),0.67
CVD_inc,aa_nn_cmb_ffs_mort,5,2063,191,0.24936871373920375,0.059729394379543076,1.2832150848862511,1.141452132143186,1.4425843254485866,2.9801909869104398e-05,0.6132750745518821,0.08963504571906131,1.0937750329748421,0.9488365755658312,1.260853400434829,0.21651235870314925,1.28 (1.14; 1.44),1.09 (0.95; 1.26),0.61
CVD_inc,aa_nn_cmb_ffs_mort,6,2063,191,0.13480965625157298,0.06784181837282953,1.144318949661962,1.001843833369245,1.307055865335483,0.04690939088202812,0.647792480745565,0.19282334373316007,1.212668549097069,1.044683972123277,1.4076649486450221,0.011258584889446598,1.14 (1.0; 1.31),1.21 (1.04; 1.41),0.65
CVD_inc,aa_nn_cmb_ffs_mort,7,2041,191,0.13139171822059362,0.06860701306016562,1.1404144149343727,0.9969291682146687,1.3045510947574777,0.055475240482040646,0.6515833306132346,0.183269033243431,1.2011375105364974,1.0338858450559323,1.3954454702296113,0.016595220130337287,1.14 (1.0; 1.3),1.2 (1.03; 1.4),0.65
CVD_inc,aa_nn_cmb_ffs_mort,8,2030,190,0.05520639657473502,0.07479980860864523,1.0567587035450554,0.9126539144780023,1.223617123427287,0.4604808340210289,0.6615993247735492,0.180065897349131,1.1972962591718652,1.0267209865089844,1.396210217832533,0.021661975979655208,1.06 (0.91; 1.22),1.2 (1.03; 1.4),0.66
CVD_inc,aa_nn_cmb_ffs_mort,9,1982,189,0.05416697459841625,0.07573256846415766,1.0556608559872063,0.9100405390580557,1.2245826367439958,0.4744606557412874,0.6716596764529659,0.18856695328159215,1.207517927568012,1.0344827714436382,1.4094962097467743,0.016867912207679876,1.06 (0.91; 1.22),1.21 (1.03; 1.41),0.67
cancer_inc,aa_nn_cmb_ffs_mort,0,1955,341,0.1147382889289968,0.04703868032761676,1.1215798692897718,1.0228002098496167,1.2298994379176145,0.014718485543321688,0.5303732138404226,,,,,,1.12 (1.02; 1.23),nan (nan; nan),0.53
cancer_inc,aa_nn_cmb_ffs_mort,1,1955,341,0.11024208411506323,0.04962179373332858,1.1165483363599435,1.0130698287832267,1.2305965018477698,0.026307205099328004,0.5312497638604472,,,,,,1.12 (1.01; 1.23),nan (nan; nan),0.53
cancer_inc,aa_nn_cmb_ffs_mort,2,1935,334,0.14023683583480986,0.05045841230133055,1.1505462571753127,1.0422065674587417,1.2701480984982614,0.0054483599231287625,0.5672785948849606,,,,,,1.15 (1.04; 1.27),nan (nan; nan),0.57
cancer_inc,aa_nn_cmb_ffs_mort,3,1924,334,0.09970025198532508,0.05535424888828073,1.104839694931298,0.991246455104143,1.2314503070456244,0.0716822394158446,0.5737895952557065,,,,,,1.1 (0.99; 1.23),nan (nan; nan),0.57
cancer_inc,aa_nn_cmb_ffs_mort,4,1878,328,0.10446234822521468,0.05708055995276431,1.1101135953322496,0.9926139186615636,1.2415221783341426,0.06723704185601274,0.5789721854878921,,,,,,1.11 (0.99; 1.24),nan (nan; nan),0.58
cancer_inc,aa_nn_cmb_ffs_mort,5,1955,341,0.12172047257429447,0.05023240988360021,1.1294383486574526,1.0235395408476722,1.2462937996138623,0.01538673338468506,0.5316603318295967,-0.014415554053315389,0.9856878525617983,0.8823373462005288,1.1011440770037157,0.7986615663433294,1.13 (1.02; 1.25),0.99 (0.88; 1.1),0.53
cancer_inc,aa_nn_cmb_ffs_mort,6,1955,341,0.11290345736830944,0.05540567663933421,1.1195238459528398,1.0043196294351715,1.247942990382366,0.04157396621658266,0.5309298734795761,-0.006493765128640083,0.9935272737988814,0.8829982998233468,1.1178916697571408,0.9140614990735593,1.12 (1.0; 1.25),0.99 (0.88; 1.12),0.53
cancer_inc,aa_nn_cmb_ffs_mort,7,1935,334,0.14213643619490995,0.05590761631459992,1.1527339124372735,1.0330953829661098,1.2862272881985517,0.011011149824213647,0.567415209019626,-0.0047893845440293,0.9952220662700482,0.8835162772540175,1.1210511755020642,0.9371556650042827,1.15 (1.03; 1.29),1.0 (0.88; 1.12),0.57
cancer_inc,aa_nn_cmb_ffs_mort,8,1924,334,0.09712766373645736,0.06035191527425458,1.10200105021282,0.9790623837231488,1.240376849176914,0.10753871325277262,0.5733406003036555,0.0065669389329835876,1.0065885485535804,0.8925526199702726,1.1351941425178382,0.9147518211452239,1.1 (0.98; 1.24),1.01 (0.89; 1.14),0.57
cancer_inc,aa_nn_cmb_ffs_mort,9,1878,328,0.101677470817282,0.06151025967112343,1.1070263658334734,0.9812966959212254,1.248865281768814,0.09832751659582423,0.5788177206408395,0.007545633630516388,1.0075741736630082,0.8922437415072939,1.1378120890124446,0.9031683569855842,1.11 (0.98; 1.25),1.01 (0.89; 1.14),0.58
died,aa_nn_allprot_frailty,0,2160,274,0.45085126456399155,0.04186263684208796,1.5696478024800053,1.4460012729419016,1.7038672578881622,4.781577745405128e-27,0.6531736081112879,,,,,,1.57 (1.45; 1.7),nan (nan; nan),0.65
died,aa_nn_allprot_frailty,1,2160,274,0.4868428544596346,0.039625039870414165,1.62717088663802,1.5055815016777014,1.758579719113172,1.0738219619338541e-34,0.71135671615058,,,,,,1.63 (1.51; 1.76),nan (nan; nan),0.71
died,aa_nn_allprot_frailty,2,2136,268,0.47073419766585,0.040369885337703776,1.6011693365603556,1.479361648786421,1.7330064264166034,2.0277984794443365e-31,0.7093750451348267,,,,,,1.6 (1.48; 1.73),nan (nan; nan),0.71
died,aa_nn_allprot_frailty,3,2125,265,0.4499427059824056,0.04564950203995026,1.568222333158245,1.4340051393139035,1.7150017240474789,6.427263644050369e-23,0.7138869581526716,,,,,,1.57 (1.43; 1.72),nan (nan; nan),0.71
died,aa_nn_allprot_frailty,4,2075,256,0.4348966459859783,0.04974721072469562,1.5448033890690842,1.4012909300313265,1.7030135996284361,2.287534927286487e-18,0.7166188792802337,,,,,,1.54 (1.4; 1.7),nan (nan; nan),0.72
died,aa_nn_allprot_frailty,5,2160,274,0.4227216688656683,0.04871189256021253,1.5261094730677263,1.3871456044942914,1.6789947041184154,4.027988376407122e-18,0.6887430243134941,0.09924350123544429,1.1043351738011133,0.9778585672515427,1.2471703137214716,0.10978161382846051,1.53 (1.39; 1.68),1.1 (0.98; 1.25),0.69
died,aa_nn_allprot_frailty,6,2160,274,0.42644496771237955,0.0492099781923169,1.5318022260425177,1.3909614278740847,1.6869037578526007,4.4826236926535815e-18,0.7139766593266114,0.1298228542587623,1.138626662594027,1.0102615707409153,1.2833019826926544,0.033399220116760026,1.53 (1.39; 1.69),1.14 (1.01; 1.28),0.71
died,aa_nn_allprot_frailty,7,2136,268,0.4172217613297093,0.04978533644696718,1.5177390514482922,1.3766380001266112,1.6733025153157932,5.2741580526384745e-17,0.7123900515620261,0.11739999613345296,1.1245691630557597,0.9955215667360855,1.2703449576107417,0.059054262618326636,1.52 (1.38; 1.67),1.12 (1.0; 1.27),0.71
died,aa_nn_allprot_frailty,8,2125,265,0.39325498242724927,0.0550918682930521,1.481796173148018,1.3301302965045616,1.6507554970563598,9.458335175843256e-13,0.7165936664496887,0.11848708673344373,1.1257923363515945,0.9947252907961038,1.2741290447874736,0.06062521761064236,1.48 (1.33; 1.65),1.13 (0.99; 1.27),0.72
died,aa_nn_allprot_frailty,9,2075,256,0.38998101337213886,0.05814603701994415,1.4769527512641694,1.3178701028572108,1.6552385737694737,1.9877060229024636e-11,0.7186263333448484,0.09992680190945182,1.1050900246353739,0.9710683145363876,1.2576087019497224,0.12980029273607874,1.48 (1.32; 1.66),1.11 (0.97; 1.26),0.72
CVD_inc,aa_nn_allprot_frailty,0,2063,191,0.251479810143723,0.05512691434723103,1.2859269371217656,1.1542295249862897,1.4326510038243976,5.070882850661609e-06,0.6015080912413637,,,,,,1.29 (1.15; 1.43),nan (nan; nan),0.6
CVD_inc,aa_nn_allprot_frailty,1,2063,191,0.3344921980788784,0.052321835987632466,1.3972306886171377,1.2610482051120258,1.5481197223861016,1.6268869344253002e-10,0.684748090688274,,,,,,1.4 (1.26; 1.55),nan (nan; nan),0.68
CVD_inc,aa_nn_allprot_frailty,2,2041,191,0.33071098673189747,0.05310848409946017,1.3919574399996233,1.2543534626351036,1.5446567275383243,4.751966534240514e-10,0.6850965013312941,,,,,,1.39 (1.25; 1.54),nan (nan; nan),0.69
CVD_inc,aa_nn_allprot_frailty,3,2030,190,0.2871231524639014,0.06284736812021825,1.3325883149050675,1.1781490136967037,1.507272506598794,4.910424983377303e-06,0.6873588366489529,,,,,,1.33 (1.18; 1.51),nan (nan; nan),0.69
CVD_inc,aa_nn_allprot_frailty,4,1982,189,0.29811450420368607,0.06564744552399436,1.347316052399111,1.1846505958663687,1.5323172515055148,5.5949795405843635e-06,0.6952975511702971,,,,,,1.35 (1.18; 1.53),nan (nan; nan),0.7
CVD_inc,aa_nn_allprot_frailty,5,2063,191,0.27747323836291327,0.060458885967661094,1.3197907989087565,1.172309810111493,1.4858254514807434,4.444082427117225e-06,0.6353986624447486,0.023407419116403302,1.0236835228343182,0.8763954915539888,1.1957249495479911,0.7677438159014142,1.32 (1.17; 1.49),1.02 (0.88; 1.2),0.64
CVD_inc,aa_nn_allprot_frailty,6,2063,191,0.3009949856975772,0.06143998996707351,1.3512025661827276,1.1979057432212903,1.5241168891545385,9.632185600576736e-07,0.6808626355645894,0.08287361532024376,1.086404494987071,0.9320188660938701,1.2663635572900938,0.2892725027918588,1.35 (1.2; 1.52),1.09 (0.93; 1.27),0.68
CVD_inc,aa_nn_allprot_frailty,7,2041,191,0.3007928056296918,0.0620253549635584,1.3509294075707137,1.1962902903638648,1.5255580346508224,1.2376455213512708e-06,0.6842478305269686,0.07428214235498759,1.0771106611674508,0.9239645188401499,1.2556406147034065,0.3424610387113082,1.35 (1.2; 1.53),1.08 (0.92; 1.26),0.68
CVD_inc,aa_nn_allprot_frailty,8,2030,190,0.2529247534946818,0.0717509847668063,1.2877863717647204,1.1188433265376139,1.4822394699667454,0.0004234263768387614,0.6863261928450516,0.07989482948075435,1.0831731438023806,0.9269817178969112,1.2656819835849344,0.3145996415912438,1.29 (1.12; 1.48),1.08 (0.93; 1.27),0.69
CVD_inc,aa_nn_allprot_frailty,9,1982,189,0.2615158139667641,0.07366105501521059,1.2988974821311128,1.1242799643656847,1.5006357158009311,0.0003848525128199058,0.6945534316473067,0.09023683359481405,1.0944334516227967,0.9349407894252754,1.2811341569205552,0.2614956450958249,1.3 (1.12; 1.5),1.09 (0.93; 1.28),0.69
cancer_inc,aa_nn_allprot_frailty,0,1955,341,0.09389875817860371,0.047394133701025354,1.0984485313574617,1.001008471211592,1.2053735914751482,0.04756530029652587,0.51073899715625,,,,,,1.1 (1.0; 1.21),nan (nan; nan),0.51
cancer_inc,aa_nn_allprot_frailty,1,1955,341,0.14568005727709019,0.04467480618600398,1.1568260107723713,1.0598411581954454,1.2626858363173066,0.0011105935981008755,0.5527504275700169,,,,,,1.16 (1.06; 1.26),nan (nan; nan),0.55
cancer_inc,aa_nn_allprot_frailty,2,1935,334,0.18007953317472603,0.045547556302682195,1.1973125854061515,1.09505869353924,1.3091146946093748,7.696488490792594e-05,0.5854637405465597,,,,,,1.2 (1.1; 1.31),nan (nan; nan),0.59
cancer_inc,aa_nn_allprot_frailty,3,1924,334,0.17665866717662557,0.05260352153823616,1.1932237371819867,1.0763305955685432,1.3228118691752615,0.0007842204273549786,0.5897405951129625,,,,,,1.19 (1.08; 1.32),nan (nan; nan),0.59
cancer_inc,aa_nn_allprot_frailty,4,1878,328,0.19859809162438857,0.054638674311203304,1.2196916630830115,1.0958258257781925,1.3575585809339366,0.0002782469626991123,0.5918767749907863,,,,,,1.22 (1.1; 1.36),nan (nan; nan),0.59
cancer_inc,aa_nn_allprot_frailty,5,1955,341,0.16163466728231915,0.05086264585693314,1.1754307395637242,1.0639045872319148,1.2986478675743767,0.001483633595461996,0.5534834047419341,-0.05658594421748679,0.9449852649858874,0.8391911492902644,1.0641165028917299,0.3502525305551931,1.18 (1.06; 1.3),0.94 (0.84; 1.06),0.55
cancer_inc,aa_nn_allprot_frailty,6,1955,341,0.16290695054878418,0.05099450753585954,1.1769271721657824,1.0649837622900455,1.3006372656834,0.0014002574726960327,0.5498235565261416,-0.042611375552208265,0.9582837301975815,0.8496820447122884,1.0807662857843963,0.48746706470261336,1.18 (1.06; 1.3),0.96 (0.85; 1.08),0.55
cancer_inc,aa_nn_allprot_frailty,7,1935,334,0.19784055425800742,0.05158696945440066,1.218768050952282,1.101565061793714,1.348441062213163,0.00012551947705562248,0.5847342726199498,-0.044852455214235,0.9561385446830369,0.8468516840198016,1.0795289587063268,0.4689035580734996,1.22 (1.1; 1.35),0.96 (0.85; 1.08),0.58
cancer_inc,aa_nn_allprot_frailty,8,1924,334,0.19134290408290894,0.05821988592403111,1.210874594742603,1.0802948622641948,1.3572380425099975,0.0010142067589792463,0.5906437757101517,-0.03609107429342884,0.9645524435504771,0.8544309219483041,1.0888667444733306,0.5595548176562979,1.21 (1.08; 1.36),0.96 (0.85; 1.09),0.59
cancer_inc,aa_nn_allprot_frailty,9,1878,328,0.21453061647279856,0.05983276978459968,1.2392800627779954,1.1021474925890047,1.393475087795481,0.00033642825400043294,0.593413293732521,-0.040517253868048456,0.9602925956067421,0.849227844161414,1.085882752805568,0.5182152293159816,1.24 (1.1; 1.39),0.96 (0.85; 1.09),0.59
died,aa_nn_cmb_frailty,0,2160,274,0.4689959108339865,0.04633049120359412,1.598388462665499,1.459639980609866,1.750325910170474,4.3755535410274035e-24,0.651958460203906,,,,,,1.6 (1.46; 1.75),nan (nan; nan),0.65
died,aa_nn_cmb_frailty,1,2160,274,0.5272443923412025,0.04447287956671476,1.6942571621302216,1.5528301203093013,1.8485649485326754,2.0172509809793702e-32,0.7052704406491559,,,,,,1.69 (1.55; 1.85),nan (nan; nan),0.71
died,aa_nn_cmb_frailty,2,2136,268,0.5117639620135245,0.045267424710028405,1.668231297707662,1.526597556719503,1.8230054479005942,1.234645683133495e-29,0.7047387957306065,,,,,,1.67 (1.53; 1.82),nan (nan; nan),0.7
died,aa_nn_cmb_frailty,3,2125,265,0.4989996858345884,0.05070740748515374,1.647072856061942,1.4912504458604063,1.8191773224321226,7.513723380466322e-23,0.7125998006744705,,,,,,1.65 (1.49; 1.82),nan (nan; nan),0.71
died,aa_nn_cmb_frailty,4,2075,256,0.47873323008263247,0.053277990925063544,1.6140285038707807,1.4539882336827834,1.7916843829670928,2.5739163054186666e-19,0.7140318352275562,,,,,,1.61 (1.45; 1.79),nan (nan; nan),0.71
died,aa_nn_cmb_frailty,5,2160,274,0.42561753268146163,0.050890475063361244,1.5305352834488783,1.385240865187136,1.6910692665462757,6.093482249633751e-17,0.6850870446268337,0.15843327532715343,1.1716737420697672,1.0416113184905065,1.3179766132392345,0.008313614316118862,1.53 (1.39; 1.69),1.17 (1.04; 1.32),0.69
died,aa_nn_cmb_frailty,6,2160,274,0.45000556066974623,0.05103707527836492,1.5683209063805383,1.419031690980187,1.7333160922511175,1.173275268340694e-18,0.7128984789579229,0.19134783504188438,1.2108805655302748,1.0793890029218733,1.3583904783260465,0.0011042838569002619,1.57 (1.42; 1.73),1.21 (1.08; 1.36),0.71
died,aa_nn_cmb_frailty,7,2136,268,0.4410787567808036,0.05157857274761239,1.5543831157321308,1.4049287810003872,1.7197361910065825,1.2140537916838495e-17,0.7125633692967633,0.18032440092271898,1.197605804541073,1.066220332328869,1.345181309699581,0.002354454249760424,1.55 (1.4; 1.72),1.2 (1.07; 1.35),0.71
