type,outcome,variable,model,N,Ncase,Coef,Std Err,t-value,P,LL,UL,R-squared,MH_coef,MH_LL,MH_UL,MH_p,Beta_CI,R2
linear,poor_health,aa_coefs_mort_cmb_ffs,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_coefs_mort_cmb_ffs,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_mort,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_mort,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_frailty,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_nn_cmb_ffs_frailty,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,0,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,1,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,2,996,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,3,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,4,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,5,993,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,6,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,7,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,8,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,9,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,10,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_GDF15,11,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_mortScore,0,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_mortScore,1,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_mortScore,2,583,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_mortScore,3,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_mortScore,4,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,poor_health,aa_mortScore,5,581,,-0.6265219345739808,0.32023571077049706,-1.9564399394013539,0.05091085424654033,-1.2555343003613721,0.0024904312134105266,0.5294458943742221,,,,,-0.63 (-1.26; 0.0),0.53
linear,smokingyn,aa_coefs_frailty_cmb_ffs,0,996,,0.5490321689706876,0.09130647936245999,6.013069092185568,2.5542961253687966e-09,0.3698565855929933,0.728207752348382,0.03509853343776426,,,,,0.55 (0.37; 0.73),0.04
linear,smokingyn,aa_coefs_frailty_cmb_ffs,1,996,,0.6347505599536805,0.0907457366272665,6.994825140500938,4.872591281781622e-12,0.4566753520083172,0.8128257678990437,0.0469136877222156,,,,,0.63 (0.46; 0.81),0.05
linear,smokingyn,aa_coefs_frailty_cmb_ffs,2,996,,0.6612099075899652,0.08886183482150617,7.440876152491288,2.162652137902386e-13,0.486831366739502,0.8355884484404285,0.0887696227393393,,,,,0.66 (0.49; 0.84),0.09
linear,smokingyn,aa_coefs_frailty_cmb_ffs,3,993,,0.6342099336470961,0.08782863709090964,7.220992544728188,1.0284390816675258e-12,0.4618580437372667,0.8065618235569255,0.11393914258232474,,,,,0.63 (0.46; 0.81),0.11
linear,smokingyn,aa_coefs_frailty_cmb_ffs,4,993,,0.7484290012594873,0.07788055721556884,9.609959507452926,5.791040755132053e-21,0.5955986908460185,0.9012593116729561,0.3093538879288422,,,,,0.75 (0.6; 0.9),0.31
linear,smokingyn,aa_coefs_frailty_cmb_ffs,5,993,,0.7404370456533713,0.07813314972824754,9.476605617828824,1.887432882945211e-20,0.5871106743305914,0.8937634169761512,0.31522035642218016,,,,,0.74 (0.59; 0.89),0.32
linear,smokingyn,aa_coefs_frailty_cmb_ffs,6,583,,0.36559641594596504,0.10618889112044626,3.442887594817071,0.0006170312536945079,0.15703479583612315,0.574158036055807,0.19655466449188497,0.4009831328599025,0.3266698749013152,0.4752963908184898,4.145635940875342e-24,0.37 (0.16; 0.57),0.2
linear,smokingyn,aa_coefs_frailty_cmb_ffs,7,583,,0.36559641594596504,0.10618889112044626,3.442887594817071,0.0006170312536945079,0.15703479583612315,0.574158036055807,0.19655466449188497,0.4009831328599025,0.3266698749013152,0.4752963908184898,4.145635940875342e-24,0.37 (0.16; 0.57),0.2
linear,smokingyn,aa_coefs_frailty_cmb_ffs,8,583,,0.38190790142609066,0.1035459834298136,3.6882927640062317,0.00024702916745856975,0.17853638275945227,0.585279420092729,0.2379690304137212,0.41033228423571283,0.337822980256685,0.48284158821474066,3.793962812311306e-26,0.38 (0.18; 0.59),0.24
linear,smokingyn,aa_coefs_frailty_cmb_ffs,9,581,,0.36655455395742853,0.10272915513637572,3.5681647870151125,0.0003894334348440247,0.16478514166900887,0.5683239662458481,0.2531531589065582,0.39966537179328077,0.3274270574294741,0.47190368615708744,3.784976311028267e-25,0.37 (0.16; 0.57),0.25
linear,smokingyn,aa_coefs_frailty_cmb_ffs,10,581,,0.5103284329691574,0.09378866196904428,5.441259340469059,7.839769041201909e-08,0.3261182885688589,0.6945385773694559,0.38990351311547145,0.2918260746479971,0.22386727232260267,0.3597848769733915,2.70224041354191e-16,0.51 (0.33; 0.69),0.39
linear,smokingyn,aa_coefs_frailty_cmb_ffs,11,581,,0.5097416508433764,0.09407691002964612,5.418350269824374,8.869410847217123e-08,0.32496399857290703,0.6945193031138458,0.39288620383339035,0.28192593054353143,0.21302904363154906,0.3508228174555138,5.277531599746292e-15,0.51 (0.32; 0.69),0.39
linear,smokingyn,aa_coefs_frailty_cmb,0,996,,0.6713045105767069,0.09048071101380291,7.419310735459394,2.5219742329374763e-13,0.4937493765541796,0.8488596445992342,0.052472592026540754,,,,,0.67 (0.49; 0.85),0.05
linear,smokingyn,aa_coefs_frailty_cmb,1,996,,0.7560253556419979,0.08980592712061344,8.41843495058652,1.319038162198232e-16,0.5797943861098802,0.9322563251741156,0.06655276596028425,,,,,0.76 (0.58; 0.93),0.07
linear,smokingyn,aa_coefs_frailty_cmb,2,996,,0.7823007340341858,0.08792761835678518,8.897099098713587,2.6647817957888118e-18,0.6097554583226177,0.9548460097457538,0.10782868400585821,,,,,0.78 (0.61; 0.95),0.11
linear,smokingyn,aa_coefs_frailty_cmb,3,993,,0.7572026919025732,0.08708332199246467,8.69515166139498,1.42138854788542e-17,0.5863133826503755,0.9280920011547709,0.12891358595558267,,,,,0.76 (0.59; 0.93),0.13
linear,smokingyn,aa_coefs_frailty_cmb,4,993,,0.8658920788764928,0.07807701321411412,11.090230571473295,5.098089382574941e-27,0.712676249505357,1.0191079082476286,0.30586514293715295,,,,,0.87 (0.71; 1.02),0.31
linear,smokingyn,aa_coefs_frailty_cmb,5,993,,0.853287959145316,0.0780838813341415,10.927837404673468,2.554901109683164e-26,0.7000582707812477,1.0065176475093842,0.3160836866832869,,,,,0.85 (0.7; 1.01),0.32
linear,smokingyn,aa_coefs_frailty_cmb,6,583,,0.5222818190009277,0.10482166374499732,4.982575169494521,8.293054420909423e-07,0.3164055189229027,0.7281581190789528,0.2171108764616393,0.39500104841049277,0.32164460542160445,0.4683574913993811,5.044864071207168e-24,0.52 (0.32; 0.73),0.22
linear,smokingyn,aa_coefs_frailty_cmb,7,583,,0.5222818190009277,0.10482166374499732,4.982575169494521,8.293054420909423e-07,0.3164055189229027,0.7281581190789528,0.2171108764616393,0.39500104841049277,0.32164460542160445,0.4683574913993811,5.044864071207168e-24,0.52 (0.32; 0.73),0.22
linear,smokingyn,aa_coefs_frailty_cmb,8,583,,0.5369110428294575,0.102696342872497,5.228141799519202,2.394815629800685e-07,0.3352082773557362,0.7386138083031787,0.2504233252055793,0.4033859884731359,0.3314716553795325,0.4753003215667393,9.332237503826662e-26,0.54 (0.34; 0.74),0.25
linear,smokingyn,aa_coefs_frailty_cmb,9,581,,0.5235202185535109,0.10215716794122663,5.1246547756169605,4.074356869211674e-07,0.3228742411852804,0.7241661959217415,0.26144676473475126,0.39411911367479496,0.3222830160990111,0.4659552112505788,8.622923008524727e-25,0.52 (0.32; 0.72),0.26
linear,smokingyn,aa_coefs_frailty_cmb,10,581,,0.6599016028617206,0.09420339244212313,7.005072596161039,6.925170134062734e-12,0.47487688707582887,0.8449263186476124,0.384495928981444,0.2918246445501325,0.2235653305675019,0.3600839585327631,3.5837872953011747e-16,0.66 (0.47; 0.84),0.38
linear,smokingyn,aa_coefs_frailty_cmb,11,581,,0.6613268459093402,0.09424287795512766,7.017260723130942,6.4130488919373496e-12,0.4762232139312782,0.8464304778874022,0.390742207022167,0.27748842859770667,0.20846999567204982,0.3465068615233635,1.4673900235035203e-14,0.66 (0.48; 0.85),0.39
linear,smokingyn,aa_coefs_mort_cmb,0,996,,1.1407011657692496,0.08562170029185623,13.322570818857537,2.229984304499939e-37,0.972681128125668,1.3087212034128313,0.15150855567907362,,,,,1.14 (0.97; 1.31),0.15
linear,smokingyn,aa_coefs_mort_cmb,1,996,,1.1794176706415498,0.08509234074811318,13.860444550853444,4.537012765681058e-40,1.0124364235167678,1.3463989177663318,0.161967786848921,,,,,1.18 (1.01; 1.35),0.16
linear,smokingyn,aa_coefs_mort_cmb,2,996,,1.1379272951629738,0.0798138828636255,14.257260195037755,4.2591400049000245e-42,0.9813040557112441,1.2945505346147033,0.26488630243096767,,,,,1.14 (0.98; 1.29),0.26
linear,smokingyn,aa_coefs_mort_cmb,3,993,,1.1208616747317444,0.07954400103253895,14.091089965077758,3.148214406265461e-41,0.964767269045396,1.2769560804180926,0.27321470998142205,,,,,1.12 (0.96; 1.28),0.27
linear,smokingyn,aa_coefs_mort_cmb,4,993,,1.155028986979183,0.078925235807391,14.63446988993373,4.833350658037431e-44,1.0001486327655837,1.3099093411927822,0.2907011637086445,,,,,1.16 (1.0; 1.31),0.29
linear,smokingyn,aa_coefs_mort_cmb,5,993,,1.1420378440857961,0.07897146156702857,14.461399364078746,3.950214597849986e-43,0.9870663923749317,1.2970092957966606,0.30044715193201854,,,,,1.14 (0.99; 1.3),0.3
linear,smokingyn,aa_coefs_mort_cmb,6,583,,0.9257496582432893,0.10002216333584707,9.255445267014222,4.0798247192393896e-19,0.7292998769892987,1.1221994394972798,0.28716231796303826,0.36712057837557527,0.2971229284601825,0.437118228290968,5.768753507874556e-23,0.93 (0.73; 1.12),0.29
linear,smokingyn,aa_coefs_mort_cmb,7,583,,0.9257496582432893,0.10002216333584707,9.255445267014222,4.0798247192393896e-19,0.7292998769892987,1.1221994394972798,0.28716231796303826,0.36712057837557527,0.2971229284601825,0.437118228290968,5.768753507874556e-23,0.93 (0.73; 1.12),0.29
linear,smokingyn,aa_coefs_mort_cmb,8,583,,0.8999952624736656,0.09261194693426777,9.717917528636407,8.827117019293023e-21,0.7180989525365176,1.0818915724108136,0.3904067689515536,0.3523590935962704,0.2875064784593618,0.417211708733179,2.160698001704515e-24,0.9 (0.72; 1.08),0.39
linear,smokingyn,aa_coefs_mort_cmb,9,581,,0.894659044649703,0.09281363497752503,9.639306173778737,1.7388337133693792e-20,0.7123646165790487,1.0769534727203574,0.3903681068111605,0.34931947219834314,0.2840536717364063,0.41458527266028,9.160096443226225e-24,0.89 (0.71; 1.08),0.39
linear,smokingyn,aa_coefs_mort_cmb,10,581,,0.9208426555827434,0.09340354318395291,9.85875507708735,2.7359102370968106e-21,0.7373889223042536,1.1042963888612332,0.39490363173465093,0.32968014536683976,0.26200039821547544,0.3973598925182041,3.188159893943472e-20,0.92 (0.74; 1.1),0.39
linear,smokingyn,aa_coefs_mort_cmb,11,581,,0.9206865734232059,0.09334557309600745,9.863205537088135,2.6656304959319833e-21,0.7373453493004494,1.1040277975459625,0.4022887009077577,0.31407683032388645,0.245715535386551,0.3824381252612219,2.7324838996541546e-18,0.92 (0.74; 1.1),0.4
linear,smokingyn,aa_coefs_mort_cmb_ffs,0,996,,0.9975549739925426,0.08740140942323717,11.413488415981144,1.9349076652211886e-28,0.8260425180224156,1.1690674299626695,0.11586894807771353,,,,,1.0 (0.83; 1.17),0.12
linear,smokingyn,aa_coefs_mort_cmb_ffs,1,996,,1.046867439007007,0.08681925083836126,12.058010509167472,2.404650745009548e-31,0.8764973839353901,1.217237494078624,0.12760766779669785,,,,,1.05 (0.88; 1.22),0.13
linear,smokingyn,aa_coefs_mort_cmb_ffs,2,996,,0.9970673979152895,0.07921485854319177,12.586873425667234,8.172245948788205e-34,0.8416196573393258,1.1525151384912533,0.27587934003383696,,,,,1.0 (0.84; 1.15),0.28
linear,smokingyn,aa_coefs_mort_cmb_ffs,3,993,,0.9786178562909515,0.07886306012293286,12.40907789737639,5.757391277156623e-33,0.823859705573083,1.1333760070088201,0.2856048218603451,,,,,0.98 (0.82; 1.13),0.29
linear,smokingyn,aa_coefs_mort_cmb_ffs,4,993,,1.0281741465046068,0.07714202532766216,13.32832709716161,2.171984346679788e-37,0.876793107407554,1.1795551856016597,0.32239040838472544,,,,,1.03 (0.88; 1.18),0.32
