type,outcome,variable,model,N,Ncase,Coef,Std Err,t-value,P,LL,UL,R-squared,MH_coef,MH_LL,MH_UL,MH_p,Beta_CI,R2
linear,FI_0,aa_nn_cmb_ffs_mort,7,2160,,0.018648679230909404,0.0016802316737029614,11.098873758170921,7.109890383018317e-28,0.015353636724195069,0.02194372173762374,0.08746037053480382,0.008332788876877792,0.00503774637016347,0.011627831383592113,7.6266432133535e-07,0.02 (0.02; 0.02),0.09
linear,FI_0,aa_nn_cmb_ffs_mort,8,2160,,0.021611766522189057,0.0017676946748768829,12.22596120774889,2.7804401099317436e-33,0.018145202535479892,0.02507833050889822,0.09844426443170029,0.005172611918181847,0.0016806556692879572,0.008664568167075736,0.003710966472313765,0.02 (0.02; 0.03),0.1
linear,FI_0,aa_nn_cmb_ffs_mort,9,2136,,0.02108197382564378,0.0017663523191173817,11.935316413080097,7.818338696490502e-32,0.017618019459605425,0.024545928191682134,0.1153552367298567,0.004779213057661489,0.0012954731569981798,0.008262952958324798,0.0071938635598887855,0.02 (0.02; 0.02),0.12
linear,FI_0,aa_nn_cmb_ffs_mort,10,2125,,0.01958191437907191,0.0018453457956639644,10.61151488522304,1.1474178110990924e-25,0.01596303503477587,0.023200793723367953,0.13959274862244986,0.0033176762900167392,-0.00014393284320223616,0.006779285423235715,0.060307534332445664,0.02 (0.02; 0.02),0.14
linear,FI_0,aa_nn_cmb_ffs_mort,11,2075,,0.01963847900080965,0.001884131924426799,10.423091263518703,7.932397045664077e-25,0.015943483597980583,0.02333347440363872,0.1427304706851068,0.0030628699182968858,-0.00043757770670699433,0.006563317543300766,0.08631899010215142,0.02 (0.02; 0.02),0.14
linear,FI_0,aa_nn_allprot_frailty,0,2160,,0.03759570436516638,0.0014490240948465778,25.94553430745194,2.0714028977441434e-129,0.03475407554795423,0.04043733318237852,0.23777115893857026,,,,,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,1,2160,,0.03755164851139095,0.001449553369330269,25.905668122271884,4.56075015534308e-129,0.03470898175310494,0.04039431526967696,0.23721422968335848,,,,,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,2,2160,,0.037461263542596254,0.001461256106005296,25.636343546242454,9.429933068902297e-127,0.03459564622455579,0.04032688086063672,0.23730090014970495,,,,,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,3,2136,,0.03675998966885946,0.0014872908838606616,24.716072738534557,8.334763598994622e-119,0.033843297273066356,0.039676682064652566,0.2450885068187909,,,,,0.04 (0.03; 0.04),0.25
linear,FI_0,aa_nn_allprot_frailty,4,2125,,0.037346438062272364,0.0017299878010209357,21.587688676320564,1.3762094518609222e-93,0.03395378642788857,0.040739089696656156,0.24360655179094537,,,,,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,5,2075,,0.0370854435517381,0.0017748552976868713,20.89491103870311,4.0781925593644803e-88,0.03360475293723791,0.0405661341662383,0.24311285654141068,,,,,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,6,2160,,0.03886345277505231,0.0016207677027113136,23.97842251547787,7.791592141512232e-113,0.035685022944495715,0.0420418826056089,0.23836529127242922,-0.002926319650663836,-0.006104749481220433,0.0002521101798927607,0.07113357411211292,0.04 (0.04; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,7,2160,,0.03886345277505231,0.0016207677027113136,23.97842251547787,7.791592141512232e-113,0.035685022944495715,0.0420418826056089,0.23836529127242922,-0.002926319650663836,-0.006104749481220433,0.0002521101798927607,0.07113357411211292,0.04 (0.04; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,8,2160,,0.03883947857653384,0.0016210512129599653,23.959439569842292,1.131252896742969e-112,0.03566049193629314,0.042018465216774534,0.2386550390622718,-0.0032503695160829792,-0.006505432939732115,4.6939075661572675e-06,0.05033099143727933,0.04 (0.04; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,9,2136,,0.038091472425777956,0.001642728715540168,23.187926323703778,2.9609908538536223e-106,0.03486995356749304,0.04131299128406287,0.2463700163683198,-0.0031628357326507197,-0.006421187001724414,9.551553642297419e-05,0.05709811636269372,0.04 (0.03; 0.04),0.25
linear,FI_0,aa_nn_allprot_frailty,10,2125,,0.03876411818264409,0.0018833107863722696,20.582964035008544,5.800287406358681e-86,0.03507078627720557,0.042457450088082604,0.24489142062649139,-0.003163023637559372,-0.0064304898707644425,0.00010444259564569786,0.05777925234018435,0.04 (0.04; 0.04),0.24
linear,FI_0,aa_nn_allprot_frailty,11,2075,,0.038489017221846326,0.0019211773929630638,20.034077729013912,9.777852338971985e-82,0.034721371473166986,0.04225666297052567,0.24443530922302092,-0.003216888761863238,-0.006534452193964148,0.00010067467023767204,0.057362321477379886,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_cmb_frailty,0,2160,,0.03730135775607559,0.0014525448796453642,25.680003612131173,3.927305566702855e-127,0.03445282445495665,0.040149891057194534,0.23406258841147276,,,,,0.04 (0.03; 0.04),0.23
linear,FI_0,aa_nn_cmb_frailty,1,2160,,0.03714709215810148,0.001454375676439912,25.541607137594497,5.97593522362378e-126,0.034294968547512635,0.03999921576869033,0.2321305868654141,,,,,0.04 (0.03; 0.04),0.23
linear,FI_0,aa_nn_cmb_frailty,2,2160,,0.03719570931496883,0.0014722083037846554,25.26524895923258,1.3608478015179282e-123,0.03430861403184192,0.04008280459809574,0.23214700354136442,,,,,0.04 (0.03; 0.04),0.23
linear,FI_0,aa_nn_cmb_frailty,3,2136,,0.03638879112988279,0.0015029229525571318,24.212013708333803,1.2863654283322952e-114,0.033441443038964895,0.03933613922080068,0.2382391339765032,,,,,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_cmb_frailty,4,2125,,0.035939845581739086,0.001708972752966011,21.030086945133338,2.4974894617321007e-89,0.032588406224741365,0.039291284938736806,0.23658863506433225,,,,,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_cmb_frailty,5,2075,,0.03556080532126588,0.0017390449312760063,20.44846839878571,8.69951115454927e-85,0.032150342858001765,0.03897126778453,0.23749136017873917,,,,,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_cmb_frailty,6,2160,,0.03726959677420459,0.00158510790043116,23.51234055679554,5.113467303032974e-109,0.03416109811214882,0.040378095436260364,0.23214406359360085,-0.0003084155485516393,-0.0034169142106074126,0.002800083113504134,0.8457473683112506,0.04 (0.03; 0.04),0.23
linear,FI_0,aa_nn_cmb_frailty,7,2160,,0.03726959677420459,0.00158510790043116,23.51234055679554,5.113467303032974e-109,0.03416109811214882,0.040378095436260364,0.23214406359360085,-0.0003084155485516393,-0.0034169142106074126,0.002800083113504134,0.8457473683112506,0.04 (0.03; 0.04),0.23
linear,FI_0,aa_nn_cmb_frailty,8,2160,,0.03728733625638835,0.001588572502018371,23.472228185375666,1.0975214005357603e-108,0.03417204247628071,0.040402630036495996,0.23215542171359393,-0.0002490542254176044,-0.0034258497408441615,0.0029277412900089524,0.8778264128945166,0.04 (0.03; 0.04),0.23
linear,FI_0,aa_nn_cmb_frailty,9,2136,,0.03641024511498148,0.001613544104619041,22.565385731168448,2.7947417695451057e-101,0.0332459595500363,0.03957453067992665,0.23823961270106786,-5.936957814375952e-05,-0.0032408803884663266,0.0031221412321788076,0.9708111134694253,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_cmb_frailty,10,2125,,0.035963562236994366,0.001807197008099168,19.900189119293245,6.378524506658916e-81,0.032419495895037814,0.03950762857895092,0.23658922443052155,-6.574883279996809e-05,-0.003254406872055738,0.003122909206455802,0.9677487281431473,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_cmb_frailty,11,2075,,0.035685953260236825,0.0018331851444948152,19.46663890846174,1.243796835684864e-77,0.032090870244219465,0.039281036276254185,0.23750862027264863,-0.00035758866027738647,-0.0036003655229240273,0.0028851882023692545,0.8288091265854127,0.04 (0.03; 0.04),0.24
linear,FI_0,aa_nn_cmb_ffs_frailty,0,2160,,0.03522942618854666,0.0014763213184136223,23.862980063447406,6.848313117199717e-112,0.03233426577210586,0.03812458660498746,0.20878238862989673,,,,,0.04 (0.03; 0.04),0.21
linear,FI_0,aa_nn_cmb_ffs_frailty,1,2160,,0.035024800554897775,0.001478575758492281,23.688201537006755,1.854335738824434e-110,0.03212521903744356,0.03792438207235199,0.20636406055214995,,,,,0.04 (0.03; 0.04),0.21
linear,FI_0,aa_nn_cmb_ffs_frailty,2,2160,,0.03509554456169923,0.0014997252124493178,23.401316634786692,4.087836612547181e-108,0.03215448684879404,0.03803660227460442,0.20639373199819877,,,,,0.04 (0.03; 0.04),0.21
linear,FI_0,aa_nn_cmb_ffs_frailty,3,2136,,0.03427310830704211,0.0015197685884416716,22.551530915759223,3.5601787797190616e-101,0.031292724621930834,0.03725349199215339,0.21583838595763083,,,,,0.03 (0.03; 0.04),0.22
linear,FI_0,aa_nn_cmb_ffs_frailty,4,2125,,0.033774946631490804,0.0017516222306735512,19.282095214390676,1.843135931690457e-76,0.030339868060294744,0.03721002520268687,0.21499152777471175,,,,,0.03 (0.03; 0.04),0.21
linear,FI_0,aa_nn_cmb_ffs_frailty,5,2075,,0.03372382648133523,0.0017896752844724106,18.843544845218602,3.203847086633514e-73,0.030214072207967364,0.03723358075470309,0.21763886658789566,,,,,0.03 (0.03; 0.04),0.22
linear,FI_0,aa_nn_cmb_ffs_frailty,6,2160,,0.03500318657023528,0.0016235710621584183,21.559380667761545,1.6077755155881755e-93,0.031819259171287154,0.03818711396918341,0.20636444355591765,5.2382634883980296e-05,-0.0031315447640641435,0.003236310033832104,0.9742646317262098,0.04 (0.03; 0.04),0.21
linear,FI_0,aa_nn_cmb_ffs_frailty,7,2160,,0.03500318657023528,0.0016235710621584183,21.559380667761545,1.6077755155881755e-93,0.031819259171287154,0.03818711396918341,0.20636444355591765,5.2382634883980296e-05,-0.0031315447640641435,0.003236310033832104,0.9742646317262098,0.04 (0.03; 0.04),0.21
linear,FI_0,aa_nn_cmb_ffs_frailty,8,2160,,0.035038230816827214,0.001628217333055157,21.519382029352386,3.301339620957357e-93,0.031845190949974775,0.03823127068367965,0.206396748172602,0.00014999424066853184,-0.0030994992194797897,0.003399487700816854,0.9278813602395688,0.04 (0.03; 0.04),0.21
linear,FI_0,aa_nn_cmb_ffs_frailty,9,2136,,0.03419702349157609,0.0016419032441461403,20.827672771521932,7.640048050232058e-88,0.030977123446938055,0.03741692353621413,0.2158439176964333,0.00020308568292534405,-0.0030451896708799,0.0034513610367305878,0.9024285234275893,0.03 (0.03; 0.04),0.22
linear,FI_0,aa_nn_cmb_ffs_frailty,10,2125,,0.03370734394137592,0.0018644106455148015,18.07935608094999,4.662005157378855e-68,0.030051076812367978,0.03736361107038387,0.21499569555740583,0.00017598664894884685,-0.0030786055079660697,0.0034305788058637634,0.9155587643986431,0.03 (0.03; 0.04),0.21
linear,FI_0,aa_nn_cmb_ffs_frailty,11,2075,,0.03374581705861655,0.0018957825585449533,17.800468153118292,4.661739923455543e-66,0.03002797344704556,0.03746366067018755,0.21763933673780156,-5.930540947658174e-05,-0.0033600891501208577,0.003241478331167694,0.9718953980234719,0.03 (0.03; 0.04),0.22
linear,FI_0,aa_Gaddprot,0,2160,,0.02033392818997616,0.0016009522763795203,12.701145743057626,1.0679999949822272e-35,0.017194358503232546,0.023473497876719776,0.06955450975450672,,,,,0.02 (0.02; 0.02),0.07
linear,FI_0,aa_Gaddprot,1,2160,,0.022792057040847195,0.0015855359849840606,14.37498565576632,8.148109653610218e-45,0.019682719686360633,0.025901394395333757,0.08738759135622454,,,,,0.02 (0.02; 0.03),0.09
linear,FI_0,aa_Gaddprot,2,2160,,0.02533720730319859,0.0016108413932233944,15.729175702703575,7.367218445055423e-53,0.02217824360472926,0.028496171001667923,0.10730392204507289,,,,,0.03 (0.02; 0.03),0.11
linear,FI_0,aa_Gaddprot,3,2136,,0.02456281224665613,0.0016257186944635166,15.10889450327801,4.4787511835406364e-49,0.021374652213339694,0.027750972279972565,0.12271595212272113,,,,,0.02 (0.02; 0.03),0.12
linear,FI_0,aa_Gaddprot,4,2125,,0.023136385337421874,0.0016767684264876583,13.798199543800969,1.5446048345725845e-41,0.01984810137423475,0.026424669300608997,0.1533269788385203,,,,,0.02 (0.02; 0.03),0.15
linear,FI_0,aa_Gaddprot,5,2075,,0.022797394088439622,0.001724862058579469,13.216937537146995,2.4042788393061493e-38,0.019414745831745375,0.02618004234513387,0.15468116459948,,,,,0.02 (0.02; 0.03),0.15
linear,FI_0,aa_Gaddprot,6,2160,,0.020260460051988588,0.0016542723091876237,12.247354887985793,2.170787397595995e-33,0.0170163255306813,0.023504594573295876,0.09806621296362972,0.008359924273335923,0.005115789752028628,0.011604058794643218,4.702016610475612e-07,0.02 (0.02; 0.02),0.1
linear,FI_0,aa_Gaddprot,7,2160,,0.020260460051988588,0.0016542723091876237,12.247354887985793,2.170787397595995e-33,0.0170163255306813,0.023504594573295876,0.09806621296362972,0.008359924273335923,0.005115789752028628,0.011604058794643218,4.702016610475612e-07,0.02 (0.02; 0.02),0.1
linear,FI_0,aa_Gaddprot,8,2160,,0.023421554729338625,0.001738984614531073,13.46852325985321,9.261274252240707e-40,0.020011293034346192,0.026831816424331058,0.11075877987260752,0.005057605161327222,0.0016306595363389425,0.008484550786315503,0.003839360133242282,0.02 (0.02; 0.03),0.11
linear,FI_0,aa_Gaddprot,9,2136,,0.022779433081151507,0.0017492818224631801,13.022163032069683,2.3439494680685003e-37,0.019348955287581612,0.026209910874721402,0.12578564166408313,0.004773089803067176,0.001351212366785324,0.008194967239349028,0.006280983172673186,0.02 (0.02; 0.03),0.13
linear,FI_0,aa_Gaddprot,10,2125,,0.022086729897919717,0.0017933166391985932,12.316135040039528,1.0261418149034372e-33,0.01856988413457967,0.025603575661259766,0.15440855241369777,0.0028504564105987134,-0.0005457965271644335,0.00624670934836186,0.09992704002210044,0.02 (0.02; 0.03),0.15
linear,FI_0,aa_Gaddprot,11,2075,,0.021834606814226977,0.0018326273110454848,11.91437379691274,1.060503333272875e-31,0.018240617772577388,0.025428595855876566,0.15566413299394266,0.0027214724075424798,-0.0007198805134870289,0.0061628253285719884,0.12108435808621805,0.02 (0.02; 0.03),0.16
linear,FI_0,aa_Gaddprotmet,0,2160,,0.021192240393392656,0.0015957856307068719,13.280129853033772,9.579895545711871e-39,0.01806280282887112,0.024321677957914192,0.0755503475159719,,,,,0.02 (0.02; 0.02),0.08
linear,FI_0,aa_Gaddprotmet,1,2160,,0.02342909728364912,0.0015812273410208792,14.817032741492264,2.2330936906343637e-47,0.020328209455221118,0.026529985112077124,0.09234084284193,,,,,0.02 (0.02; 0.03),0.09
linear,FI_0,aa_Gaddprotmet,2,2160,,0.0243440648673415,0.0015820016158365662,15.388141594576249,8.86395829849196e-51,0.021241657829397645,0.027446471905285354,0.10334646095143074,,,,,0.02 (0.02; 0.03),0.1
linear,FI_0,aa_Gaddprotmet,3,2136,,0.023453650146222773,0.0016042266829449628,14.619910263035695,3.343058220205797e-46,0.02030763760889834,0.026599662683547205,0.11727929002724191,,,,,0.02 (0.02; 0.03),0.12
linear,FI_0,aa_Gaddprotmet,4,2125,,0.02213303965071387,0.001653152833733143,13.38838079521851,2.666862262113894e-39,0.018891067851871644,0.025375011449556093,0.14922243312567207,,,,,0.02 (0.02; 0.03),0.15
linear,FI_0,aa_Gaddprotmet,5,2075,,0.021956689735689226,0.0016859866877173663,13.023050475811337,2.5507138124696614e-37,0.018650280448262665,0.025263099023115788,0.15275831765529524,,,,,0.02 (0.02; 0.03),0.15
linear,FI_0,aa_Gaddprotmet,6,2160,,0.020941676702931525,0.0017022056315567978,12.30267149555765,1.1459783418343454e-33,0.017603541849904272,0.024279811555958777,0.09859682783965917,0.006586055767749995,0.003247920914722753,0.009924190620777238,0.0001124648421179086,0.02 (0.02; 0.02),0.1
linear,FI_0,aa_Gaddprotmet,7,2160,,0.020941676702931525,0.0017022056315567978,12.30267149555765,1.1459783418343454e-33,0.017603541849904272,0.024279811555958777,0.09859682783965917,0.006586055767749995,0.003247920914722753,0.009924190620777238,0.0001124648421179086,0.02 (0.02; 0.02),0.1
linear,FI_0,aa_Gaddprotmet,8,2160,,0.022595381377454034,0.001742306862362704,12.968657740814345,4.3260969577685385e-37,0.019178604538838816,0.026012158216069253,0.10570266405179762,0.004258339700647031,0.0007545139548003426,0.007762165446493718,0.017241496882740393,0.02 (0.02; 0.03),0.11
linear,FI_0,aa_Gaddprotmet,9,2136,,0.02176218329803606,0.0017578198432869193,12.380212557700622,4.806152685596153e-34,0.018314961781150253,0.025209404814921864,0.11954475320978297,0.00417370733479391,0.0006782803435901926,0.0076691343259976275,0.019291886078448214,0.02 (0.02; 0.03),0.12
linear,FI_0,aa_Gaddprotmet,10,2125,,0.02126579831172618,0.0018010347972342237,11.807544387472804,3.318861470955153e-31,0.01773381658700871,0.02479778003644365,0.14981275897620183,0.002144522622194277,-0.001323447832151047,0.005612493076539601,0.22538169512505776,0.02 (0.02; 0.02),0.15
linear,FI_0,aa_Gaddprotmet,11,2075,,0.0212652164327843,0.0018274858818757313,11.636323237122733,2.3306656923233595e-30,0.017681310314150833,0.02484912255141777,0.15315257608797106,0.0017577340905815422,-0.0017570827710345332,0.005272550952197618,0.3268367158195251,0.02 (0.02; 0.02),0.15
linear,FI_0,aa_Gaddmet,0,2160,,0.007423338326073585,0.0016520019983682192,4.49354076654027,7.375167710831747e-06,0.004183656873328511,0.010663019778818658,0.009270031965802894,,,,,0.01 (0.0; 0.01),0.01
linear,FI_0,aa_Gaddmet,1,2160,,0.0067589924442658265,0.0016533229175886266,4.0881260232718635,4.5079989650687815e-05,0.00351672058454597,0.010001264303985683,0.007685049069021455,,,,,0.01 (0.0; 0.01),0.01
linear,FI_0,aa_Gaddmet,2,2160,,0.0065160383083206555,0.0016519555510590784,3.944439246045806,8.254167950241241e-05,0.0032764470988856584,0.009755629517755653,0.012038308452186675,,,,,0.01 (0.0; 0.01),0.01
linear,FI_0,aa_Gaddmet,3,2136,,0.005872332781001611,0.00164486319760217,3.5701040606672416,0.0003647343010015287,0.0026466288970963757,0.009098036664906845,0.034554585638008506,,,,,0.01 (0.0; 0.01),0.03
linear,FI_0,aa_Gaddmet,4,2125,,0.002953063675040066,0.0016336528324840836,1.8076445719190692,0.07080358512144612,-0.0002506669806744068,0.0061567943307545385,0.07867486136008761,,,,,0.0 (-0.0; 0.01),0.08
linear,FI_0,aa_Gaddmet,5,2075,,0.0025406879282382617,0.001653538327811163,1.5365158977605584,0.12456495185035048,-0.000702086480373875,0.005783462336850398,0.08428702233247165,,,,,0.0 (-0.0; 0.01),0.08
linear,FI_0,aa_Gaddmet,6,2160,,0.0008417212137955722,0.0017950737308083905,0.4689062066640087,0.6391840662558219,-0.0026785339618877685,0.004361976389478913,0.035444091796539956,0.014143142069462131,0.010622886893778782,0.01766339724514548,5.193283793351443e-15,0.0 (-0.0; 0.0),0.04
linear,FI_0,aa_Gaddmet,7,2160,,0.0008417212137955722,0.0017950737308083905,0.4689062066640087,0.6391840662558219,-0.0026785339618877685,0.004361976389478913,0.035444091796539956,0.014143142069462131,0.010622886893778782,0.01766339724514548,5.193283793351443e-15,0.0 (-0.0; 0.0),0.04
linear,FI_0,aa_Gaddmet,8,2160,,0.0009765938322599938,0.001798511287944139,0.543001224849875,0.5871850888787107,-0.0025504035327749515,0.0045035911972949386,0.03607179579748243,0.013593014117947784,0.009957236562102258,0.01722879167379331,3.196242887911392e-13,0.0 (-0.0; 0.0),0.04
linear,FI_0,aa_Gaddmet,9,2136,,0.000680569818988097,0.0017875348605152414,0.3807309351113458,0.703440860548275,-0.002824925159285289,0.004186064797261483,0.05628324148279029,0.012949739782072617,0.009324234444090453,0.01657524512005478,3.306879627859736e-12,0.0 (-0.0; 0.0),0.06
linear,FI_0,aa_Gaddmet,10,2125,,-0.0012385173892956822,0.0017646437485602173,-0.701851232185644,0.4828490593927728,-0.004699133186460128,0.002222098407868763,0.09405958063685194,0.010942677803839718,0.007364499250278557,0.01452085635740088,2.352320413866913e-09,-0.0 (-0.0; 0.0),0.09
linear,FI_0,aa_Gaddmet,11,2075,,-0.001307269462163932,0.001780535805254635,-0.7342000415301836,0.4629101430184951,-0.00479910118036485,0.002184562256036986,0.0978862352936879,0.010330089445911789,0.006700017062885687,0.013960161828937891,2.7101270450033054e-08,-0.0 (-0.0; 0.0),0.1
